
1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 
1 4 0 0 0 0 0 0 0 1 1 1 0 0 0 0 3 1 0 0 0 11 0 0 
1 4 0 0 0 0 0 9 1 1 0 0 0 0 0 1 3 1 0 0 0 11 0 0 
1 4 0 0 0 0 0 0 3 1 6 0 5 0 0 0 3 1 0 0 7 11 0 0 
1 4 0 0 0 0 0 8 3 1 0 0 0 0 0 0 3 1 0 0 9 1 1 1 
1 4 0 0 0 5 0 0 3 1 0 0 0 0 8 0 3 1 0 0 0 8 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 0 1 3 1 0 0 0 0 0 0 
1 4 0 0 5 0 0 0 3 1 0 5 0 0 0 0 3 1 0 0 0 0 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 0 0 3 1 0 0 5 0 7 0 
1 4 0 0 0 0 8 0 3 1 0 0 0 0 0 0 3 1 1 1 1 1 1 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 8 0 3 1 0 0 0 0 0 0 
1 4 0 0 5 0 0 0 3 1 7 0 0 0 0 0 3 1 0 5 0 0 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 9 1 3 1 5 0 0 0 8 0 
1 4 0 0 0 0 9 1 3 1 0 0 0 0 0 8 3 1 0 0 0 0 0 7 
1 4 0 0 0 0 0 0 3 1 6 0 0 0 0 0 3 1 0 5 0 0 0 0 
1 4 0 5 0 0 0 0 3 1 0 0 0 5 0 0 3 1 0 0 0 0 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 0 0 3 1 9 1 1 1 1 1 
1 4 0 0 0 0 0 8 3 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 
1 4 0 5 0 0 0 0 3 1 0 0 0 0 0 1 3 1 2 0 0 0 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 0 8 3 1 4 0 0 0 0 6 
1 4 0 0 0 0 0 8 3 1 0 0 0 5 0 0 3 1 4 0 0 0 0 7 
1 4 0 5 0 0 0 0 3 1 7 0 0 0 0 8 3 1 4 0 0 0 0 0 
1 4 0 0 0 0 0 8 3 1 0 0 0 0 9 1 3 1 4 0 0 0 0 0 
1 4 0 0 0 0 0 0 3 1 0 0 0 0 0 0 3 1 4 0 0 0 0 0 
1 2 0 5 0 0 0 0 3 1 0 0 0 5 0 0 3 1 4 0 0 0 1 6 
1 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 3 1 4 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 3 1 4 0 0 0 0 7 
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 8 3 1 4 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 1 7 0 0 0 0 0 3 1 4 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 3 1 4 0 0 0 0 8 
0 0 0 0 0 0 1 0 0 1 5 0 0 0 0 9 1 1 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
