
0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 11 0 
0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 0 11 0 
0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 0 11 0 
11 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 11 0 
9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 
0 0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 11 11 11 0 11 0 0 0 
0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 0 0 0 11 0 0 11 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 
0 10 0 0 0 0 0 10 0 0 0 0 0 10 0 0 0 0 0 10 0 0 0 0 
0 0 11 0 0 11 0 0 0 11 0 0 0 11 0 0 0 11 0 0 0 11 0 0 
11 0 0 10 0 0 10 0 0 0 10 0 0 0 10 0 10 0 0 0 0 0 10 0 
9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0 0 10 0 0 0 0 0 0 0 4 2 10 0 0 0 10 0 0 0 0 0 11 9 
2 0 0 0 0 10 0 0 0 0 4 2 0 0 0 0 0 0 10 0 0 10 2 0 
10 2 0 0 0 0 0 0 0 0 4 2 10 0 0 0 0 10 0 0 10 2 0 0 
0 11 2 0 0 0 0 7 0 0 4 2 0 0 0 0 10 0 0 10 2 0 0 2 
0 11 0 2 0 0 0 8 0 0 4 2 10 0 0 0 0 0 10 2 10 0 0 4 
0 2 0 0 2 0 0 0 0 0 4 2 10 0 0 0 0 10 2 10 0 0 0 4 
0 2 0 0 10 2 10 10 0 0 4 2 0 0 0 0 10 2 10 0 0 0 0 4 
0 2 10 0 0 0 2 0 0 0 4 2 0 0 0 10 2 10 5 0 0 0 0 4 
0 2 0 0 0 0 10 2 0 0 2 2 0 0 10 2 10 5 0 0 0 0 0 4 
0 2 10 0 11 0 0 0 2 0 0 2 0 0 2 10 0 0 0 0 8 0 0 4 
0 2 0 0 0 11 0 0 10 2 0 0 0 2 10 0 0 0 0 0 0 0 0 4 
0 2 10 0 0 11 0 0 2 10 2 0 2 11 0 0 10 0 10 0 10 0 10 4 
0 2 0 0 11 0 10 2 11 0 0 2 0 0 2 2 2 2 2 2 2 2 2 2 
0 2 10 0 0 0 2 0 0 0 0 10 2 0 0 10 11 0 0 0 0 0 11 0 
0 2 0 0 10 2 11 0 10 0 0 0 0 2 11 0 0 11 0 0 0 11 10 0 
0 2 0 0 2 0 0 0 0 10 0 0 0 0 2 11 0 0 11 0 11 0 10 0 
0 2 9 2 0 0 0 0 10 10 10 0 0 0 10 2 0 0 0 11 0 0 11 0 
0 2 11 11 0 10 0 0 0 0 0 10 0 0 0 0 2 2 2 2 2 2 2 11 
0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 9 
