
0 10 0 0 0 0 0 0 13 11 0 0 0 14 0 0 0 8 3 0 0 0 0 0 
0 0 0 1 0 0 0 13 0 0 11 0 14 0 0 9 1 0 3 0 0 0 0 0 
0 0 0 1 0 0 0 13 0 0 11 0 14 0 0 0 1 0 3 3 3 0 3 3 
0 10 7 0 7 0 0 0 13 11 0 0 0 14 0 0 0 8 3 0 0 0 0 0 
9 1 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 3 3 3 0 3 3 
0 0 0 0 0 0 0 0 0 14 0 0 3 0 0 0 0 6 3 0 0 0 0 9 
3 0 0 0 0 0 10 0 0 10 0 0 3 0 0 0 0 0 3 0 11 0 0 0 
3 13 0 0 10 0 0 0 0 0 0 0 3 0 0 0 0 7 3 0 0 11 0 10 
3 0 0 0 0 0 0 0 0 14 0 0 3 0 0 0 0 0 3 0 0 10 11 11 
3 0 10 0 0 0 10 0 0 0 0 0 3 0 0 0 0 0 3 0 11 0 0 0 
3 13 0 0 0 0 0 0 0 14 10 0 3 0 0 0 0 0 3 0 11 10 11 11 
3 0 11 0 0 0 0 0 0 14 10 10 3 0 0 0 0 7 3 0 0 0 0 11 
3 0 0 0 0 0 0 0 0 14 10 0 3 0 0 0 0 0 3 0 3 3 3 3 
3 13 0 10 0 0 10 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 
3 0 13 0 0 0 0 0 0 14 0 0 3 0 0 0 0 0 3 0 11 0 10 10 
3 0 11 13 11 0 0 10 0 10 0 0 3 0 0 0 0 6 3 0 0 0 0 11 
3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 11 0 0 
3 11 0 0 0 0 10 0 11 0 0 0 3 0 0 0 0 7 3 0 11 0 0 11 
3 0 13 10 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 10 0 10 
3 11 0 0 0 11 13 0 0 0 10 0 3 0 0 0 0 0 3 0 11 10 10 10 
3 0 0 0 13 0 0 0 0 14 10 0 3 0 0 0 0 6 3 0 11 0 0 11 
3 11 0 0 0 0 10 0 0 0 0 0 3 0 0 0 0 0 3 3 3 3 3 0 
3 0 0 10 0 0 0 13 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 
3 11 13 0 0 0 0 0 0 10 0 0 3 0 0 0 0 0 3 0 5 0 8 8 
3 11 0 0 13 0 0 0 0 0 14 10 3 0 0 0 0 0 3 0 5 0 8 8 
3 0 10 0 0 0 10 0 0 0 0 0 3 0 0 0 0 6 3 0 5 0 8 8 
3 0 13 0 0 0 0 0 0 14 10 0 3 0 0 0 0 0 3 0 5 0 8 8 
3 0 0 11 0 13 0 0 0 0 10 0 3 0 0 0 0 0 3 0 0 0 0 11 
3 0 0 10 10 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 11 0 0 0 
3 11 0 13 0 0 0 0 10 0 0 0 3 0 0 0 0 0 3 0 0 0 0 11 
0 0 10 0 0 10 0 0 0 0 0 0 3 0 0 0 0 9 1 0 11 0 0 0 
0 0 0 0 0 0 0 0 0 14 10 0 3 0 0 0 0 0 0 11 0 0 0 11 
